 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,Solomon Islands
01-Jan-2001 00:00, 0.887,  30.1,  27.8, 1008.8, 0.140, 0.101,   22,   3.9,   2.3
01-Jan-2001 01:00, 0.885,  30.3,  28.3, 1008.1, 0.126, 0.082,  353,   3.0,   2.1
01-Jan-2001 02:00, 0.879,  31.0,  28.7, 1007.5, 0.092, 0.040,    6,   4.3,   3.2
01-Jan-2001 03:00, 0.917,  30.9,  28.8, 1006.8, 0.090, 0.033,  352,   4.1,   2.4
01-Jan-2001 04:00, 0.956,  30.8,  29.1, 1006.4, 0.090, 0.025,  304,   3.5,   1.9
01-Jan-2001 05:00, 0.983,  30.7,  29.2, 1006.6, 0.085, 0.017,  319,   3.1,   0.9
01-Jan-2001 06:00, 1.010,  30.7,  30.0, 1006.7, 0.091, 0.025,  104,   1.7,   0.1
01-Jan-2001 07:00, 1.015,  30.4,  29.4, 1007.2, 0.093, 0.028,  168,   1.5,   1.3
01-Jan-2001 08:00, 0.980,  30.4,  28.2, 1008.3, 0.081, 0.022,  178,   1.6,   1.0
01-Jan-2001 09:00, 0.906,  30.3,  27.0, 1009.0, 0.061, 0.012,  207,   5.8,   1.0
01-Jan-2001 10:00, 0.820,  30.5,  26.0, 1009.6, 0.054, 0.013,  184,   2.8,   0.5
01-Jan-2001 11:00, 0.734,  30.6,  26.0, 1009.8, 0.067, 0.031,  182,   2.9,   2.0
01-Jan-2001 12:00, 0.646,  30.5,  26.1, 1009.8, 0.082, 0.048,  208,   2.7,   1.2
01-Jan-2001 13:00, 0.571,  30.5,  26.1, 1009.0, 0.096, 0.061,  199,   3.0,   2.2
01-Jan-2001 14:00, 0.517,  30.5,  25.8, 1008.7, 0.101, 0.059,  246,   2.8,   1.5
01-Jan-2001 15:00, 0.477,  30.5,  25.4, 1008.1, 0.088, 0.042,  180,   2.7,   2.0
01-Jan-2001 16:00, 0.467,  30.5,  25.5, 1008.0, 0.078, 0.026,  187,   3.2,   1.9
01-Jan-2001 17:00, 0.498,  30.5,  25.3, 1007.5, 0.085, 0.032,  187,   3.4,   2.4
01-Jan-2001 18:00, 0.561,  30.5,  25.2, 1007.7, 0.097, 0.040,  179,   3.8,   2.4
01-Jan-2001 19:00, 0.635,  30.4,  25.3, 1008.4, 0.100, 0.046,  187,   4.0,   2.3
01-Jan-2001 20:00, 0.712,  30.0,  25.6, 1008.9, 0.100, 0.052,  187,   4.1,   2.3
01-Jan-2001 21:00, 0.779,  30.0,  26.7, 1009.4, 0.100, 0.057,  187,   4.1,   2.5
01-Jan-2001 22:00, 0.822,  30.1,  28.5, 1009.5, 0.091, 0.053,  182,   3.4,   2.3
01-Jan-2001 23:00, 0.859,  30.1,  29.1, 1009.3, 0.096, 0.058,   32,   2.6,   1.7
02-Jan-2001 00:00, 0.893,  30.3,  28.2, 1008.8, 0.114, 0.074,   34,   4.1,   3.0
02-Jan-2001 01:00, 0.892,  30.3,  28.9, 1008.2, 0.105, 0.060,  292,   2.6,   0.9
02-Jan-2001 02:00, 0.882,  30.5,  29.0, 1008.0, 0.081, 0.031,  308,   2.8,   1.9
02-Jan-2001 03:00, 0.894,  30.6,  29.2, 1007.5, 0.069, 0.016,  326,   3.4,   2.7
02-Jan-2001 04:00, 0.918,  30.9,  29.3, 1006.5, 0.065, 0.007,  326,   4.0,   3.3
02-Jan-2001 05:00, 0.953,  31.0,  29.4, 1006.3, 0.084, 0.016,  279,   4.3,   2.1
02-Jan-2001 06:00, 0.952,  30.5,  29.6, 1006.7, 0.078, 0.009,  309,   3.1,   2.7
02-Jan-2001 07:00, 0.943,  30.6,  29.0, 1007.7, 0.077, 0.013,  271,   4.6,   3.4
02-Jan-2001 08:00, 0.912,  30.6,  28.5, 1008.6, 0.071, 0.017,  253,   3.0,   0.9
02-Jan-2001 09:00, 0.857,  30.7,  28.1, 1009.3, 0.062, 0.016,  259,   2.2,   1.3
02-Jan-2001 10:00, 0.787,  30.6,  26.8, 1009.5, 0.053, 0.015,  195,   3.4,   0.6
02-Jan-2001 11:00, 0.704,  30.5,  26.0, 1009.4, 0.045, 0.008,  204,   1.7,   0.6
02-Jan-2001 12:00, 0.648,  30.4,  25.6, 1009.3, 0.067, 0.029,  191,   2.4,   1.0
02-Jan-2001 13:00, 0.591,  30.4,  25.8, 1008.7, 0.081, 0.042,  176,   4.2,   2.9
02-Jan-2001 14:00, 0.534,  30.3,  25.6, 1007.9, 0.076, 0.030,  174,   3.8,   2.0
02-Jan-2001 15:00, 0.511,  30.3,  25.6, 1007.1, 0.077, 0.023,  206,   3.4,   1.7
02-Jan-2001 16:00, 0.510,  30.2,  24.9, 1006.6, 0.076, 0.014,  196,   3.5,   2.8
02-Jan-2001 17:00, 0.529,  30.2,  24.9, 1006.4, 0.075, 0.008,  189,   4.1,   2.6
02-Jan-2001 18:00, 0.577,  30.1,  24.4, 1006.4, 0.086, 0.018,  187,   4.1,   2.8
02-Jan-2001 19:00, 0.641,  30.0,  24.5, 1006.9, 0.093, 0.026,  185,   4.7,   3.0
02-Jan-2001 20:00, 0.708,  30.0,  25.3, 1007.7, 0.092, 0.029,  196,   4.5,   2.2
02-Jan-2001 21:00, 0.774,  30.0,  28.0, 1008.6, 0.087, 0.034,  158,   3.4,   0.9
02-Jan-2001 22:00, 0.830,  30.0,  28.1, 1008.9, 0.083, 0.037,   21,   2.5,   1.3
02-Jan-2001 23:00, 0.873,  30.0,  27.9, 1009.1, 0.083, 0.040,   31,   2.8,   1.9
03-Jan-2001 00:00, 0.895,  30.2,  28.1, 1008.7, 0.080, 0.039,   48,   2.5,   1.9
03-Jan-2001 01:00, 0.920,  30.2,  28.5, 1008.1, 0.093, 0.047,  348,   2.8,   2.1
03-Jan-2001 02:00, 0.947,  30.9,  28.8, 1007.1, 0.113, 0.061,  331,   5.2,   4.1
03-Jan-2001 03:00, 0.952,  31.0,  28.4, 1006.6, 0.110, 0.049,  311,   6.4,   4.2
03-Jan-2001 04:00, 0.945,  31.0,  29.1, 1006.0, 0.094, 0.027,  355,   7.4,   6.4
03-Jan-2001 05:00, 0.937,  31.0,  29.0, 1006.2, 0.084, 0.013,   29,   6.3,   2.7
03-Jan-2001 06:00, 0.916,  30.9,  24.6, 1006.4, 0.076, 0.005,  172,   9.7,   6.6
03-Jan-2001 07:00, 0.888,  30.6,  23.0, 1008.5, 0.075, 0.010,  145,   6.3,   3.0
03-Jan-2001 08:00, 0.858,  30.6,  27.1, 1008.7, 0.083, 0.036,  344,  15.1,   5.5
03-Jan-2001 09:00, 0.830,  30.0,  24.5, 1009.6, 0.105, 0.061,  122,  10.5,   4.4
03-Jan-2001 10:00, 0.775,  30.5,  24.5, 1009.6, 0.102, 0.066,  190,   6.0,   2.4
03-Jan-2001 11:00, 0.713,  30.3,  24.7, 1008.9, 0.096, 0.059,  190,   4.4,   2.9
03-Jan-2001 12:00, 0.665,  30.4,  24.8, 1008.5, 0.101, 0.057,  195,   4.5,   2.2
03-Jan-2001 13:00, 0.619,  30.2,  24.9, 1007.9, 0.101, 0.053,  190,   4.1,   1.9
03-Jan-2001 14:00, 0.586,  30.2,  24.6, 1007.6, 0.100, 0.046,  188,   4.1,   2.1
03-Jan-2001 15:00, 0.573,  30.3,  24.8, 1007.3, 0.101, 0.045,  154,   4.1,   2.0
